timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore,date,body_pct,high_pct
1754920800000,1.367,1.533,1.367,1.478,823446.17,1754924399999,1203807.82936000,8214,470475.07000000,685590.95601000,0,2025-08-11 14:00:00,8.119970738844183,12.143379663496704
1754964000000,1.466,1.552,1.458,1.54,347446.67,1754967599999,527453.09415000,4029,199678.46000000,303135.43596000,0,2025-08-12 02:00:00,5.047748976807644,5.866302864938614
1754978400000,1.552,1.641,1.545,1.638,888857.08,1754981999999,1418760.68116000,12046,495089.03000000,791472.42849000,0,2025-08-12 06:00:00,5.541237113402053,5.734536082474224
1755054000000,1.184,1.248,1.181,1.247,839148.32,1755057599999,1013902.91740000,4960,500351.03000000,604911.80699000,0,2025-08-13 03:00:00,5.320945945945961,5.405405405405411
1755072000000,1.205,1.423,1.193,1.285,5165107.38,1755075599999,6599768.65703000,45737,2382645.73000000,3060237.50589000,0,2025-08-13 08:00:00,6.63900414937758,18.091286307053938
1755075600000,1.285,1.41,1.279,1.365,4648901.22,1755079199999,6233173.11309000,56404,2186008.41000000,2936820.46245000,0,2025-08-13 09:00:00,6.2256809338521455,9.72762645914397
1755248400000,1.384,1.534,1.379,1.507,1676438.07,1755251999999,2453417.87450000,13769,956733.93000000,1400258.08513000,0,2025-08-15 09:00:00,8.88728323699422,10.838150289017351
1755273600000,1.437,1.687,1.411,1.656,2181084.26,1755277199999,3452610.16620000,20450,1272664.03000000,2016716.92993000,0,2025-08-15 16:00:00,15.240083507306878,17.3973556019485
1755277200000,1.655,2.062,1.638,2.0,7160505.79,1755280799999,13729105.50282000,74093,4010146.16000000,7685966.20023000,0,2025-08-15 17:00:00,20.845921450151057,24.59214501510573
1755280800000,2.001,2.193,1.982,2.157,3417678.69,1755284399999,7134481.45868000,38850,1782720.24000000,3724083.40809000,0,2025-08-15 18:00:00,7.796101949025494,9.595202398800609
1755295200000,2.074,2.246,2.04,2.159,1515014.2,1755298799999,3231711.20882000,26944,819088.88000000,1748457.15208000,0,2025-08-15 22:00:00,4.098360655737703,8.29315332690454
1755331200000,2.046,2.241,2.033,2.115,1728310.8,1755334799999,3672714.72114000,29856,914106.60000000,1942647.75720000,0,2025-08-16 08:00:00,3.372434017595328,9.53079178885632
